segment_id,node,description,parent,created_at
5492cc99-5535-4f45-a549-7b23b97b230b,Node-247,Segment description 889,Parent-34,2025-03-14 17:55:32
10e2e970-bd8e-478b-a29d-39863ff0150e,Node-128,Segment description 915,Parent-99,2025-03-14 17:55:32
6a6b6129-e9ea-4f24-8202-29c4ba41e4f7,Node-156,Segment description 588,Parent-7,2025-03-14 17:55:32
d73e80f9-f748-44aa-afa4-f537dac267a9,Node-50,Segment description 142,Parent-96,2025-03-14 17:55:32
f9e786cd-3734-4c4b-9b95-e1606bd1b686,Node-484,Segment description 51,Parent-92,2025-03-14 17:55:32
83cd320f-ea58-485e-866b-d3896f0c2864,Node-98,Segment description 143,Parent-93,2025-03-14 17:55:32
74349f9d-c0bc-4a89-a666-4751a17eec12,Node-506,Segment description 48,Parent-5,2025-03-14 17:55:32
4d444e77-fa96-46cc-8c6e-1bca0fe95ff2,Node-112,Segment description 157,Parent-29,2025-03-14 17:55:32
3dba8dca-3bd0-4a81-92e8-6998a8c5505a,Node-2,Segment description 203,Parent-86,2025-03-14 17:55:32
833d5dd1-96d1-4a93-b25b-4935c2400234,Node-349,Segment description 873,Parent-65,2025-03-14 17:55:32
3f44924d-1b2e-4e6e-a0b9-8ef7ce3b2949,Node-884,Segment description 31,Parent-9,2025-03-14 17:55:32
738fcbb9-33e7-4c4d-b715-279acd3c17d0,Node-111,Segment description 391,Parent-49,2025-03-14 17:55:32
042c6ae3-3659-48b6-9b37-2351bdd924c6,Node-390,Segment description 598,Parent-14,2025-03-14 17:55:32
034cf9a0-ea04-44a1-ae72-000cc2ffe0d9,Node-966,Segment description 761,Parent-12,2025-03-14 17:55:32
5813c08a-a73b-4dc0-8047-c1c54ca90d60,Node-294,Segment description 931,Parent-58,2025-03-14 17:55:32
6e524839-692e-4ad4-a9b1-7fbfef5c4b87,Node-540,Segment description 617,Parent-45,2025-03-14 17:55:32
3a1492a5-00f0-4226-91ca-42b0df7926a2,Node-929,Segment description 5,Parent-36,2025-03-14 17:55:32
bb31d680-8bae-4037-af04-590fd8a7e781,Node-225,Segment description 199,Parent-5,2025-03-14 17:55:32
0538212a-5031-4166-ab1f-2231dccd6ac5,Node-871,Segment description 785,Parent-11,2025-03-14 17:55:32
95446fe6-a02d-475e-ab26-341043f45dc2,Node-73,Segment description 818,Parent-18,2025-03-14 17:55:32
757f6a71-8a9e-4c65-85c5-689f5fe2a140,Node-587,Segment description 294,Parent-10,2025-03-14 17:55:32
594e7042-f9e2-42f7-8cd4-ba127b0cffda,Node-183,Segment description 487,Parent-92,2025-03-14 17:55:32
ea7ac185-3279-4047-96fa-f8a8b26292c9,Node-670,Segment description 718,Parent-55,2025-03-14 17:55:32
d8c31335-75f1-4a9b-a492-2d14ee714037,Node-151,Segment description 66,Parent-97,2025-03-14 17:55:32
1acfc229-4422-4d04-9a1d-4e9d9d43c003,Node-539,Segment description 406,Parent-17,2025-03-14 17:55:32
e5d81574-3393-4108-8a90-7f8858ef0ae5,Node-530,Segment description 585,Parent-40,2025-03-14 17:55:32
130a28fa-fa2c-4e23-8fb0-b5c512826819,Node-359,Segment description 912,Parent-68,2025-03-14 17:55:32
dc5655d5-868d-49ea-bf2c-af4ab00b56b2,Node-682,Segment description 275,Parent-52,2025-03-14 17:55:32
5a351f3d-3891-4d87-9434-86108fe6a016,Node-987,Segment description 116,Parent-60,2025-03-14 17:55:32
6c5c569e-9216-4519-a6f3-d3a7ff86a410,Node-962,Segment description 673,Parent-51,2025-03-14 17:55:32
71d5f0e4-c0c5-44b3-be8a-4fc911ca32a8,Node-757,Segment description 403,Parent-32,2025-03-14 17:55:32
2cd8b029-ea21-4a26-82e9-debbcbaceb58,Node-904,Segment description 931,Parent-70,2025-03-14 17:55:32
a19003b2-43ed-42f4-a36f-5a87907b36e0,Node-974,Segment description 768,Parent-79,2025-03-14 17:55:32
5c6fce4e-3463-4222-a09e-7cda9c5f6d2e,Node-920,Segment description 727,Parent-94,2025-03-14 17:55:32
2b486f3e-de20-4786-aed7-c99271798297,Node-166,Segment description 266,Parent-76,2025-03-14 17:55:32
ada697b7-5cae-48ad-89dc-7d26fc1bf1b7,Node-6,Segment description 85,Parent-58,2025-03-14 17:55:32
ae3e16aa-05e6-4b4e-b276-1b72de2569b9,Node-125,Segment description 521,Parent-96,2025-03-14 17:55:32
2fa70caa-c5ba-4c20-bb13-a3befd3527bc,Node-381,Segment description 965,Parent-36,2025-03-14 17:55:32
be336004-71b7-4e3f-ba05-b5ec1495b0f0,Node-324,Segment description 43,Parent-38,2025-03-14 17:55:32
35fb1a0f-a39a-445a-9f13-1c761310d806,Node-547,Segment description 554,Parent-83,2025-03-14 17:55:32
2d1977eb-ff71-4cbe-a6d4-9544ef1aa1f8,Node-595,Segment description 383,Parent-48,2025-03-14 17:55:32
026ab037-0855-43a3-a0e6-b7004b7d65ae,Node-508,Segment description 177,Parent-64,2025-03-14 17:55:32
a8acd477-b00d-46a4-984d-5f0da4c246aa,Node-193,Segment description 900,Parent-58,2025-03-14 17:55:32
e005cd56-98ba-416d-8a23-39ec098e0fcd,Node-904,Segment description 617,Parent-32,2025-03-14 17:55:32
a57fd666-6f14-44a2-9691-4177b13b2916,Node-440,Segment description 268,Parent-57,2025-03-14 17:55:32
871e59c8-e45f-472e-aedb-fad56971c981,Node-252,Segment description 936,Parent-13,2025-03-14 17:55:32
6ba6885e-000f-4428-8ed3-2db71cd3546f,Node-912,Segment description 728,Parent-62,2025-03-14 17:55:32
d218c26e-26d0-460d-8ad5-27bd8d1d06db,Node-903,Segment description 496,Parent-53,2025-03-14 17:55:32
d49c4fd0-f629-4705-8b38-3626c3309e09,Node-177,Segment description 514,Parent-28,2025-03-14 17:55:32
49bca4c5-5f3f-40c7-a5b6-741987b52e2a,Node-31,Segment description 331,Parent-87,2025-03-14 17:55:32
00eee9b6-717e-486b-9a43-fab3696a2f9f,Node-484,Segment description 621,Parent-85,2025-03-14 17:55:32
dafb6588-f884-440a-bf20-2ea6770d7cd1,Node-232,Segment description 71,Parent-51,2025-03-14 17:55:32
b1322173-a017-4223-a334-ad547de04114,Node-42,Segment description 358,Parent-82,2025-03-14 17:55:32
17710a50-6128-451f-8178-59bf918e832f,Node-418,Segment description 974,Parent-57,2025-03-14 17:55:32
7c8a0c66-3279-469b-a318-3c4d43c87240,Node-341,Segment description 62,Parent-96,2025-03-14 17:55:32
4b594982-3ecf-48e9-ad13-d17f0a089f34,Node-441,Segment description 547,Parent-93,2025-03-14 17:55:32
ceb7f5d8-b865-4a0f-b297-2113ed287d0d,Node-509,Segment description 273,Parent-28,2025-03-14 17:55:32
1ed36d50-e354-4a23-937b-52b38031e410,Node-785,Segment description 662,Parent-46,2025-03-14 17:55:32
36e481ac-c89e-45b6-ad3a-a3a0dc87cee5,Node-520,Segment description 532,Parent-62,2025-03-14 17:55:32
2cc3f933-81c5-4365-ad3a-9d898d1c6f89,Node-651,Segment description 700,Parent-4,2025-03-14 17:55:32
aadc70e9-179a-41a2-96fb-bdaedb2c77ee,Node-336,Segment description 212,Parent-70,2025-03-14 17:55:32
b98d16c4-1e89-457d-a5b9-0afd69291d9b,Node-135,Segment description 646,Parent-76,2025-03-14 17:55:32
a877f3cb-da82-46f1-87b7-7f9464c65b5a,Node-569,Segment description 4,Parent-4,2025-03-14 17:55:32
ef1e9b2a-420a-4f21-b75a-99cd9cb0d6f8,Node-482,Segment description 872,Parent-56,2025-03-14 17:55:32
62b580e7-dad0-41f1-8f1e-69ff685b0754,Node-311,Segment description 308,Parent-35,2025-03-14 17:55:32
050fd539-76b6-4ee2-a77b-a304c01cf90c,Node-204,Segment description 272,Parent-35,2025-03-14 17:55:32
df044793-2a1b-4e8e-ad47-02b49dc83e9a,Node-557,Segment description 75,Parent-82,2025-03-14 17:55:32
8ffdcefd-3b7e-4e24-a484-15d8fe909a08,Node-825,Segment description 587,Parent-50,2025-03-14 17:55:32
db0b5757-d51b-403f-be81-c7d3d1050b60,Node-761,Segment description 90,Parent-38,2025-03-14 17:55:32
acc7dcbc-0b96-4374-a859-7f8f67ec2994,Node-317,Segment description 605,Parent-25,2025-03-14 17:55:32
49eb4c07-9dba-4792-a53a-839a3c4fba9c,Node-442,Segment description 43,Parent-52,2025-03-14 17:55:32
d3ce07a4-3a02-482f-a43c-352b9d21cd86,Node-626,Segment description 126,Parent-83,2025-03-14 17:55:32
15834fe9-e949-4207-b915-a2ec5ad17990,Node-563,Segment description 905,Parent-61,2025-03-14 17:55:32
7bc22ea5-b4eb-4b8d-be9a-73962c99d95e,Node-260,Segment description 15,Parent-60,2025-03-14 17:55:32
cb09200f-a079-491c-92cb-940b5d86dbc9,Node-647,Segment description 693,Parent-1,2025-03-14 17:55:32
8d9c963f-d218-4e2c-afbc-1a4d10c05c53,Node-799,Segment description 862,Parent-85,2025-03-14 17:55:32
f40c2cf7-47f6-450a-9531-144c13fc9b71,Node-545,Segment description 378,Parent-12,2025-03-14 17:55:32
008ad7b3-349e-4dc9-b055-e581314cb0d1,Node-576,Segment description 439,Parent-81,2025-03-14 17:55:32
83f44236-87d8-46d6-9bfb-2121a9cafa16,Node-827,Segment description 229,Parent-2,2025-03-14 17:55:32
7773897f-110a-4fed-970f-d7919b7bef2d,Node-803,Segment description 21,Parent-98,2025-03-14 17:55:32
9ee02be1-a77a-47c0-bb55-461794318ee0,Node-434,Segment description 298,Parent-26,2025-03-14 17:55:32
5035e917-d81e-4342-9d4b-d98de5213b9a,Node-554,Segment description 729,Parent-35,2025-03-14 17:55:32
8b760098-ccb1-4c23-b05e-9e74976efe44,Node-134,Segment description 400,Parent-35,2025-03-14 17:55:32
ba39b6f8-ed84-4fd9-a274-4326afe26847,Node-309,Segment description 589,Parent-14,2025-03-14 17:55:32
3fa2b852-1fdf-4366-89ca-1b9262c61285,Node-108,Segment description 588,Parent-1,2025-03-14 17:55:32
aa86ee50-c7f2-4c31-9697-bdc7f20ec65b,Node-457,Segment description 348,Parent-40,2025-03-14 17:55:32
2404ee71-130c-41d6-9cea-a83cff805b5a,Node-770,Segment description 634,Parent-40,2025-03-14 17:55:32
c0ff098a-249c-4e8e-b271-78fdccd9a210,Node-486,Segment description 555,Parent-6,2025-03-14 17:55:32
d5b5fc15-3871-43a6-bf82-6f553e69a6a2,Node-426,Segment description 527,Parent-65,2025-03-14 17:55:32
5c6dc0c1-6f24-4085-86a0-4cc43a8b7830,Node-823,Segment description 922,Parent-38,2025-03-14 17:55:32
0c86f586-231b-42f5-bc08-2fc78bbfd199,Node-568,Segment description 555,Parent-24,2025-03-14 17:55:32
45030616-2c27-4397-bc17-b466d7056445,Node-909,Segment description 475,Parent-66,2025-03-14 17:55:32
ec547818-6f9d-4c8f-b610-e7aaa7785520,Node-953,Segment description 501,Parent-94,2025-03-14 17:55:32
772b7624-9b14-4209-87e5-d14b01c64f0a,Node-326,Segment description 531,Parent-95,2025-03-14 17:55:32
db150f3f-c0db-4c8e-85c1-2525ad2f02cd,Node-555,Segment description 588,Parent-46,2025-03-14 17:55:32
8d096db4-32f0-4b82-b2a7-43ba0fadc651,Node-724,Segment description 307,Parent-38,2025-03-14 17:55:32
1ceed3c4-a128-4c9b-937c-928c3c92a380,Node-491,Segment description 867,Parent-2,2025-03-14 17:55:32
555b64a8-6fe5-48ff-85f4-54c6c11ef33c,Node-85,Segment description 924,Parent-66,2025-03-14 17:55:32
7b9b7e21-b63a-46d2-94d8-62e10af8ab68,Node-871,Segment description 503,Parent-80,2025-03-14 17:55:32
484c9ea6-b5b1-4735-8c88-731931c5c48f,Node-354,Segment description 979,Parent-50,2025-03-14 17:55:32
9e5633e8-149d-44b9-b18a-925f9746bc01,Node-113,Segment description 444,Parent-91,2025-03-14 17:55:32
c0de9c8a-b88d-47c4-8d10-580b8604bb25,Node-233,Segment description 640,Parent-89,2025-03-14 17:55:32
9b383124-8294-48fc-98ac-13855bf556ec,Node-743,Segment description 340,Parent-20,2025-03-14 17:55:32
48542cea-2bb1-40c6-aacb-ed5ff8402b1a,Node-193,Segment description 440,Parent-64,2025-03-14 17:55:32
cd1543ad-c30f-42dc-89c5-1afed4177e6d,Node-748,Segment description 574,Parent-99,2025-03-14 17:55:32
642149ee-ed56-476b-b0c8-8d7260d2b74c,Node-257,Segment description 427,Parent-14,2025-03-14 17:55:32
b00c3be3-db27-4715-b879-e6e8a422519d,Node-879,Segment description 35,Parent-97,2025-03-14 17:55:32
b929b206-8d29-4bbb-9e58-d05a9bfe4a8b,Node-981,Segment description 195,Parent-89,2025-03-14 17:55:32
de641363-0c4f-436d-b71b-96bed8a375a3,Node-740,Segment description 984,Parent-37,2025-03-14 17:55:32
32d5e77e-da1b-4177-b1d5-0e2f85430783,Node-617,Segment description 204,Parent-63,2025-03-14 17:55:32
e71a343e-0afd-4812-9e07-ef7b8c24b95c,Node-985,Segment description 592,Parent-52,2025-03-14 17:55:32
7dff945f-528e-4568-99cb-25c3952a1ee5,Node-923,Segment description 327,Parent-92,2025-03-14 17:55:32
a3afa8ca-b472-4126-9801-68da1cc3a759,Node-166,Segment description 90,Parent-39,2025-03-14 17:55:32
654cbeb1-8d55-450c-af2c-710b62e19b6c,Node-766,Segment description 182,Parent-33,2025-03-14 17:55:32
b10cba24-c39c-446c-9f8b-629d0fdf0858,Node-842,Segment description 815,Parent-97,2025-03-14 17:55:32
360aed77-b614-40cc-a0e2-984aae4c55a2,Node-255,Segment description 589,Parent-67,2025-03-14 17:55:32
5fc810a2-4561-4cb2-a419-4a17adad5721,Node-997,Segment description 30,Parent-54,2025-03-14 17:55:32
53a98cc7-7a5a-46ed-be14-a2f1e2556b48,Node-358,Segment description 880,Parent-52,2025-03-14 17:55:32
694b5b3a-9bc4-4654-8f00-cd9bfd30d9cc,Node-770,Segment description 125,Parent-44,2025-03-14 17:55:32
0d0d4c98-a6d7-4d1e-8359-87b737707b50,Node-888,Segment description 192,Parent-68,2025-03-14 17:55:32
3d520f47-f3d6-48c9-a7a3-ab323a988493,Node-910,Segment description 767,Parent-97,2025-03-14 17:55:32
dd733666-023c-4b75-a786-ac5f1b555584,Node-124,Segment description 903,Parent-74,2025-03-14 17:55:32
883d47b7-94e3-4fb0-97a5-10a013e24249,Node-528,Segment description 548,Parent-11,2025-03-14 17:55:32
bfe16532-b15e-42b8-819f-c7cbb01fe03c,Node-899,Segment description 482,Parent-98,2025-03-14 17:55:32
2bab50c2-9e9c-4083-bd1e-ace275e58fcc,Node-88,Segment description 507,Parent-19,2025-03-14 17:55:32
0b64a52d-8c6f-44da-aecf-3f87fe3d2180,Node-800,Segment description 141,Parent-33,2025-03-14 17:55:32
e4510653-fe05-4f2c-b042-c5d6f626b67a,Node-315,Segment description 262,Parent-53,2025-03-14 17:55:32
6e68c3f4-5d88-4814-a49e-00aaea552413,Node-732,Segment description 988,Parent-18,2025-03-14 17:55:32
19adb9a8-cbd1-4bdc-8be1-be8c1ba8c5c7,Node-724,Segment description 827,Parent-7,2025-03-14 17:55:32
39d62170-433d-48e0-be8a-ef604246d3a4,Node-841,Segment description 777,Parent-85,2025-03-14 17:55:32
99d6c2c0-6a33-4af3-8ba0-c639fc1b4cda,Node-850,Segment description 797,Parent-15,2025-03-14 17:55:32
eabe771b-95f1-4606-b8ae-c93bdba1f500,Node-39,Segment description 31,Parent-83,2025-03-14 17:55:32
7662a4b6-a737-406b-a69f-b262fb9f0877,Node-867,Segment description 400,Parent-5,2025-03-14 17:55:32
df713de1-8429-49b4-a959-98f5c2cdfe81,Node-433,Segment description 27,Parent-32,2025-03-14 17:55:32
0d6c5f9b-ec17-4c19-8a17-6485c0e6e5bf,Node-423,Segment description 76,Parent-83,2025-03-14 17:55:32
f4ddb36e-3348-47ba-94b8-0b0774386e29,Node-832,Segment description 277,Parent-20,2025-03-14 17:55:32
ada5dc17-f1fd-4f04-b94c-11f75f4af656,Node-339,Segment description 13,Parent-81,2025-03-14 17:55:32
b0d598b3-0a11-4faf-9677-ff35b446c2ab,Node-397,Segment description 433,Parent-84,2025-03-14 17:55:32
e58618b6-694b-440a-aab5-f2fd1e16da5c,Node-481,Segment description 30,Parent-99,2025-03-14 17:55:32
3a36583f-447e-48ea-a737-f025a8c6cd11,Node-921,Segment description 210,Parent-55,2025-03-14 17:55:32
847b2af5-b010-48af-9e1c-264a35882cf3,Node-576,Segment description 190,Parent-55,2025-03-14 17:55:32
4288bacd-84f1-4d8f-99c9-1cf3a6c6b1db,Node-587,Segment description 763,Parent-67,2025-03-14 17:55:32
a3d4f240-3711-4fb0-8328-1638a75abab4,Node-482,Segment description 260,Parent-29,2025-03-14 17:55:32
78c12032-529d-4a49-8561-d90eea032fc4,Node-216,Segment description 370,Parent-28,2025-03-14 17:55:32
9fb51a2b-eaf8-47d6-bfc4-3007eda427c1,Node-579,Segment description 64,Parent-87,2025-03-14 17:55:32
71893d1f-7dc5-42f8-9682-366bdb23cf5e,Node-540,Segment description 292,Parent-29,2025-03-14 17:55:32
114af1b7-c45b-47e4-a292-20dc2bd42ea0,Node-71,Segment description 650,Parent-5,2025-03-14 17:55:32
2fa535ae-c85a-4648-a7f2-c2afebeee89f,Node-98,Segment description 172,Parent-26,2025-03-14 17:55:32
a9c54c70-e6b4-400c-b3f1-759b810a23dd,Node-743,Segment description 61,Parent-8,2025-03-14 17:55:32
89f6d436-e438-4f2d-8afb-25c3f1413c52,Node-520,Segment description 320,Parent-36,2025-03-14 17:55:32
7702c7ba-5f1b-4d88-b07d-6ce14637a8d7,Node-775,Segment description 510,Parent-32,2025-03-14 17:55:32
cb61a0a6-54e1-4a55-bb7f-56f7bcc767a8,Node-776,Segment description 423,Parent-10,2025-03-14 17:55:32
c2469978-b6a3-4a6a-ad9f-51ae610950bb,Node-108,Segment description 11,Parent-66,2025-03-14 17:55:32
9585f676-6b1b-4b1a-b9ac-c84e1a084fc6,Node-934,Segment description 601,Parent-17,2025-03-14 17:55:32
b29af82c-13cc-492c-b32d-52c093f529b9,Node-210,Segment description 145,Parent-97,2025-03-14 17:55:32
212f73ba-c1d9-4e59-81b5-f5ae94aef832,Node-261,Segment description 620,Parent-24,2025-03-14 17:55:32
31afe47f-94ef-4087-8f1d-62401ab288b0,Node-155,Segment description 420,Parent-95,2025-03-14 17:55:32
bf6e5bbe-dadc-4218-8d18-3b52087fc75a,Node-2,Segment description 636,Parent-95,2025-03-14 17:55:32
ec41b0c0-4034-44ee-a0c5-919cca0a09c4,Node-221,Segment description 188,Parent-16,2025-03-14 17:55:32
48eee8cf-cfc0-45c5-bd5d-5767b4daee82,Node-265,Segment description 409,Parent-18,2025-03-14 17:55:32
9d2876eb-dc6a-4a34-918e-091aa0d5f4dd,Node-205,Segment description 904,Parent-89,2025-03-14 17:55:32
acd4f99d-7594-4ffe-856f-83bd83afb4d3,Node-435,Segment description 571,Parent-48,2025-03-14 17:55:32
d0475c94-f2fc-423c-a9c0-81cfa73bd908,Node-847,Segment description 104,Parent-13,2025-03-14 17:55:32
02e1c632-5308-467d-a197-572344bb07cc,Node-812,Segment description 506,Parent-97,2025-03-14 17:55:32
2aa64596-73e1-47c6-aefe-472323d11d51,Node-411,Segment description 90,Parent-7,2025-03-14 17:55:32
5071b988-70ab-49d5-8447-273c67bd6adc,Node-181,Segment description 891,Parent-48,2025-03-14 17:55:32
cd8bf30e-5a18-4ae6-8463-30cc2c840d53,Node-669,Segment description 565,Parent-50,2025-03-14 17:55:32
3249e6fb-64ae-4653-b90a-3e5cf0f50b62,Node-676,Segment description 219,Parent-41,2025-03-14 17:55:32
3dc22adc-2d6b-4468-8bc4-2981e635f9b2,Node-8,Segment description 814,Parent-10,2025-03-14 17:55:32
2eecaa93-ff9c-45a1-b49c-6d1e1ecffa14,Node-110,Segment description 574,Parent-85,2025-03-14 17:55:32
053070f1-3a59-451f-b083-183b03bf4568,Node-783,Segment description 355,Parent-5,2025-03-14 17:55:32
a4b3af70-2542-4797-9896-cdaf8d16d371,Node-135,Segment description 965,Parent-46,2025-03-14 17:55:32
ab917559-753c-4b12-bb1e-6285b9c5e8be,Node-691,Segment description 430,Parent-28,2025-03-14 17:55:32
d3176c90-8309-436a-9fa8-8b5599d36fc0,Node-443,Segment description 900,Parent-56,2025-03-14 17:55:32
ee32a372-b650-4747-b219-a2958d13346a,Node-319,Segment description 11,Parent-89,2025-03-14 17:55:32
0bb24e55-f256-4998-9dc4-465d994967a9,Node-521,Segment description 911,Parent-23,2025-03-14 17:55:32
c473dcc7-0107-4b47-b009-d6e9a06dd5e7,Node-539,Segment description 652,Parent-81,2025-03-14 17:55:32
55cf7766-2a94-4de2-891d-5108339855d7,Node-640,Segment description 982,Parent-84,2025-03-14 17:55:32
bc561b37-885e-440a-8e8b-22f72ae0fb38,Node-441,Segment description 113,Parent-28,2025-03-14 17:55:32
280b88b4-2eac-4b12-a9c7-6434784d61b1,Node-406,Segment description 371,Parent-74,2025-03-14 17:55:32
6a030fea-dc51-482a-9752-9e987fb87968,Node-633,Segment description 982,Parent-86,2025-03-14 17:55:32
18a1a338-8602-48e2-8ed2-6ce72a9b8017,Node-139,Segment description 160,Parent-14,2025-03-14 17:55:32
1cd39222-09bf-4ca9-bd3d-fd4acb6bd7f9,Node-43,Segment description 235,Parent-35,2025-03-14 17:55:32
755683ac-8ce9-42fe-b3fa-e40e4ee2be3d,Node-66,Segment description 181,Parent-71,2025-03-14 17:55:32
d1548bad-0585-4e68-8a2e-982652be9778,Node-387,Segment description 144,Parent-54,2025-03-14 17:55:32
c16d98f6-9ecb-4d84-9dcd-a8710fe822a1,Node-44,Segment description 633,Parent-48,2025-03-14 17:55:32
e6c996f8-4326-45aa-88ca-93ccf2194368,Node-807,Segment description 397,Parent-45,2025-03-14 17:55:32
e9fe8692-8669-4d44-be33-b5face43d3da,Node-181,Segment description 980,Parent-50,2025-03-14 17:55:32
fd1c0b0e-3d9a-4d1d-a38a-09956b999483,Node-901,Segment description 380,Parent-78,2025-03-14 17:55:32
71178e57-c9c3-4ddd-a771-da74070fbe47,Node-644,Segment description 705,Parent-58,2025-03-14 17:55:32
deb5d924-cccb-49f0-aa2e-82bfa1cffdf3,Node-217,Segment description 76,Parent-23,2025-03-14 17:55:32
c64e4853-0dc7-4071-be82-ded8b125735d,Node-511,Segment description 409,Parent-60,2025-03-14 17:55:32
7feb6659-4d32-4966-8d79-65917d9bc565,Node-916,Segment description 178,Parent-5,2025-03-14 17:55:32
e53c39ae-126a-4297-8cf0-f60169e57d55,Node-93,Segment description 110,Parent-57,2025-03-14 17:55:32
d9327799-dc1d-4d4a-abf5-1422f8cb9bdc,Node-239,Segment description 975,Parent-91,2025-03-14 17:55:32
90ac437f-c98d-43c4-850f-c544b3e8685b,Node-89,Segment description 469,Parent-74,2025-03-14 17:55:32
2cf7f930-456c-40dc-92a7-94e47939c22a,Node-346,Segment description 723,Parent-79,2025-03-14 17:55:32
eec278fe-70d2-43bb-bd6f-3bfb72327b61,Node-525,Segment description 681,Parent-96,2025-03-14 17:55:32
9bd9007a-70ac-45db-b18f-eee0a070e9e1,Node-966,Segment description 447,Parent-7,2025-03-14 17:55:32
9715e066-663c-49d0-95bd-fa142ed73db9,Node-906,Segment description 650,Parent-95,2025-03-14 17:55:32
b8161b12-414e-4e69-8c32-4774b8b96682,Node-28,Segment description 255,Parent-72,2025-03-14 17:55:32
7b20dfe1-bee0-4c84-bd5c-5153d3b0d72a,Node-729,Segment description 183,Parent-58,2025-03-14 17:55:32
f78ca490-0104-4f87-9ef2-cbaec3d8d6b2,Node-101,Segment description 637,Parent-16,2025-03-14 17:55:32
0682e0e6-898e-456d-a0af-6619e190bd17,Node-166,Segment description 310,Parent-60,2025-03-14 17:55:32
9546417e-32a1-471c-8c14-863f488077f6,Node-250,Segment description 326,Parent-28,2025-03-14 17:55:32
85c9d841-d84b-4d1f-8108-b852ee85afc1,Node-361,Segment description 993,Parent-19,2025-03-14 17:55:32
6c0e87e4-8e7d-407a-9de7-c228908df665,Node-263,Segment description 964,Parent-31,2025-03-14 17:55:32
945e05b8-61df-4768-b331-83619ffede19,Node-479,Segment description 431,Parent-63,2025-03-14 17:55:32
