segment_id,node,description,parent,start_date,end_date,uda_channel,aggregation_consol,data_storage,allow_posting,allow_budgeting,enabled,summary,created_at
d62952b6-1526-4ea5-b962-1790335d144c,,Channel Segment 283,Parent-96,,,,,,,,,,14-03-2025 18:05
040d32f5-5d02-417c-a4c9-12e28eabd84f,,Channel Segment 451,Parent-7,,,,,,,,,,14-03-2025 18:05
753d46ea-e4ae-4015-a9a8-a3faf9559037,,Channel Segment 941,Parent-90,,,,,,,,,,14-03-2025 18:05
b48f8aef-2fbf-413c-bafe-a678f8ccbc61,,Channel Segment 664,Parent-80,,,,,,,,,,14-03-2025 18:05
ff509fc0-b80e-4f8c-a336-f018b4a13549,,Channel Segment 153,Parent-57,,,,,,,,,,14-03-2025 18:05
3401aa4d-31d1-46e7-99ea-c46d270fb3d0,,Channel Segment 247,Parent-29,,,,,,,,,,14-03-2025 18:05
df5067af-f0e2-4aa7-9922-a16d1be947ce,,Channel Segment 8,Parent-96,,,,,,,,,,14-03-2025 18:05
64a8baf4-f011-4f55-ac03-86e2fd2c055c,,Channel Segment 183,Parent-74,,,,,,,,,,14-03-2025 18:05
b02391c5-b2a1-487b-adc4-c7ba8980e709,,Channel Segment 447,Parent-56,,,,,,,,,,14-03-2025 18:05
b45cbc45-3187-4f3b-978b-d4f5f2f36b00,,Channel Segment 113,Parent-61,,,,,,,,,,14-03-2025 18:05
8af610f0-b27e-49a9-8f37-df4061564544,,Channel Segment 721,Parent-55,,,,,,,,,,14-03-2025 18:05
b20b121c-91be-4b15-a027-b4603ded9bb9,,Channel Segment 286,Parent-10,,,,,,,,,,14-03-2025 18:05
77505366-7004-45d6-8959-21a4baae4f12,,Channel Segment 549,Parent-61,,,,,,,,,,14-03-2025 18:05
4076a7b9-dd8b-4ee9-b0b7-cb9bb2f8c02b,,Channel Segment 652,Parent-14,,,,,,,,,,14-03-2025 18:05
9ddf4c3e-6be3-4ff8-bb93-6430195e8624,,Channel Segment 666,Parent-65,,,,,,,,,,14-03-2025 18:05
32e583ee-6f0f-457b-b393-112ab5ce3ec4,,Channel Segment 398,Parent-97,,,,,,,,,,14-03-2025 18:05
3192e539-05b5-4215-8f9f-4e792cfe0f45,,Channel Segment 316,Parent-86,,,,,,,,,,14-03-2025 18:05
c9a4e466-1b13-4d0f-99e2-e4e07bf39417,,Channel Segment 953,Parent-51,,,,,,,,,,14-03-2025 18:05
c7279a6e-8dfe-426f-b0de-e5012b335d90,,Channel Segment 317,Parent-10,,,,,,,,,,14-03-2025 18:05
b48f868c-0672-4bfa-8368-76ec61828177,,Channel Segment 924,Parent-75,,,,,,,,,,14-03-2025 18:05
d540d42a-7a83-457a-b3e7-d2feb06b676d,,Channel Segment 738,Parent-5,,,,,,,,,,14-03-2025 18:05
19d39e1e-e466-43a6-8326-1a48318bf689,,Channel Segment 955,Parent-29,,,,,,,,,,14-03-2025 18:05
7dd7abef-06ee-4680-8e12-c99ffe9fcf79,,Channel Segment 570,Parent-86,,,,,,,,,,14-03-2025 18:05
48783ead-d9d8-42ac-9861-aebbbb8707f7,,Channel Segment 406,Parent-94,,,,,,,,,,14-03-2025 18:05
cbee1fa9-bc1d-4d2c-846a-bec878355216,,Channel Segment 944,Parent-7,,,,,,,,,,14-03-2025 18:05
72075986-b17c-4d89-a441-f20b09e4f23b,,Channel Segment 725,Parent-38,,,,,,,,,,14-03-2025 18:05
f2192d2d-dc1f-4929-b05d-a9795ff40e88,,Channel Segment 549,Parent-31,,,,,,,,,,14-03-2025 18:05
95a68f7c-acbe-4676-8743-bd934e210940,,Channel Segment 451,Parent-56,,,,,,,,,,14-03-2025 18:05
6266c3bf-c63f-4b76-8bee-929c57f4ce5d,,Channel Segment 358,Parent-72,,,,,,,,,,14-03-2025 18:05
4d0d8f23-111d-4f7c-bae3-ed0e8f11b5de,,Channel Segment 279,Parent-20,,,,,,,,,,14-03-2025 18:05
4d50fb06-6ee6-4a49-a1fb-cd5d08c22cac,,Channel Segment 275,Parent-62,,,,,,,,,,14-03-2025 18:05
1a6cd285-aa91-494b-850f-dea47c437dd3,,Channel Segment 409,Parent-20,,,,,,,,,,14-03-2025 18:05
7bffaf91-87f6-43a2-85a8-a3f0f1e6543d,,Channel Segment 590,Parent-55,,,,,,,,,,14-03-2025 18:05
67867431-494f-4123-84fa-c3c80938108b,,Channel Segment 61,Parent-98,,,,,,,,,,14-03-2025 18:05
19f78e44-6f86-4ddd-b3d4-323dbf131150,,Channel Segment 594,Parent-6,,,,,,,,,,14-03-2025 18:05
b59a1b56-9fef-4525-91cd-36906e346d83,,Channel Segment 512,Parent-58,,,,,,,,,,14-03-2025 18:05
236281d8-8e06-4dc0-a1bf-afda890c7813,,Channel Segment 921,Parent-94,,,,,,,,,,14-03-2025 18:05
4f0263fc-758b-4a33-9a06-c515b7987c55,,Channel Segment 201,Parent-70,,,,,,,,,,14-03-2025 18:05
389d2ebc-dfa4-47b7-bd69-7b71896c01bc,,Channel Segment 625,Parent-20,,,,,,,,,,14-03-2025 18:05
bc9dd8e8-202b-4723-b03c-0d5a1d644d1e,,Channel Segment 454,Parent-93,,,,,,,,,,14-03-2025 18:05
72983cb0-b6f2-4ae4-9ba5-af23424c26de,,Channel Segment 576,Parent-54,,,,,,,,,,14-03-2025 18:05
ff9413d3-244c-4d2d-8cd5-de4cc09b8c2d,,Channel Segment 29,Parent-23,,,,,,,,,,14-03-2025 18:05
9858d781-f646-4bc7-a457-861023852392,,Channel Segment 403,Parent-97,,,,,,,,,,14-03-2025 18:05
eb8b2ae0-0bc5-4fb0-85c5-67aea1554d37,,Channel Segment 552,Parent-19,,,,,,,,,,14-03-2025 18:05
018dea2d-c8e4-467e-81ea-1c87a1787f54,,Channel Segment 468,Parent-5,,,,,,,,,,14-03-2025 18:05
88c8793c-1899-447a-9ae2-e8ea99404114,,Channel Segment 284,Parent-25,,,,,,,,,,14-03-2025 18:05
2529d376-17e4-4f5f-861f-e7691b860d2c,,Channel Segment 386,Parent-11,,,,,,,,,,14-03-2025 18:05
60484792-4c5d-4c8c-9596-c823a526098f,,Channel Segment 823,Parent-20,,,,,,,,,,14-03-2025 18:05
88509b42-c6cd-4f78-9646-d27d0b4e11f3,,Channel Segment 946,Parent-30,,,,,,,,,,14-03-2025 18:05
e0d4714f-414a-4342-8b9c-d73e28999d2e,,Channel Segment 292,Parent-12,,,,,,,,,,14-03-2025 18:05
bcc83338-61e9-4029-a76e-a101df9bed39,,Channel Segment 172,Parent-2,,,,,,,,,,14-03-2025 18:05
2061dec2-0bb7-4019-a952-d424c75b4fc8,,Channel Segment 620,Parent-45,,,,,,,,,,14-03-2025 18:05
82ea77d2-6c81-4ac4-962c-990660b49e60,,Channel Segment 930,Parent-10,,,,,,,,,,14-03-2025 18:05
33520e11-a0a0-438e-b89b-04dc48ee4a5c,,Channel Segment 37,Parent-59,,,,,,,,,,14-03-2025 18:05
047aee29-c849-4a41-a4b7-facf26c8a731,,Channel Segment 736,Parent-64,,,,,,,,,,14-03-2025 18:05
82b47c53-0bda-4b01-bf84-b0ceeffc6aef,,Channel Segment 464,Parent-45,,,,,,,,,,14-03-2025 18:05
b5cedd9e-9448-4736-9a70-441d729751bb,,Channel Segment 36,Parent-5,,,,,,,,,,14-03-2025 18:05
df90d1ee-8e75-4726-89de-1fe0a916dd50,,Channel Segment 368,Parent-66,,,,,,,,,,14-03-2025 18:05
a936242f-967e-486a-aabc-491893f796b0,,Channel Segment 689,Parent-80,,,,,,,,,,14-03-2025 18:05
ba8a3d78-3fad-4a85-b22b-5cb169e139a8,,Channel Segment 306,Parent-79,,,,,,,,,,14-03-2025 18:05
3993b5a0-a040-4a47-a653-69cbe4fed5e3,,Channel Segment 96,Parent-60,,,,,,,,,,14-03-2025 18:05
cc722774-92f3-4d25-a203-147f85de07f0,,Channel Segment 526,Parent-93,,,,,,,,,,14-03-2025 18:05
ebc37063-1cd1-4236-addd-f1415ce9d7ac,,Channel Segment 730,Parent-96,,,,,,,,,,14-03-2025 18:05
9c0273b0-3282-438c-b6f5-85166009a4df,,Channel Segment 198,Parent-72,,,,,,,,,,14-03-2025 18:05
a2272fc7-a853-4615-a0d5-15bd69e574fa,,Channel Segment 729,Parent-19,,,,,,,,,,14-03-2025 18:05
31146e6a-ccd2-40db-80f5-d61733425722,,Channel Segment 876,Parent-7,,,,,,,,,,14-03-2025 18:05
cc739e9a-e9c4-4ea5-9230-262bc8092527,,Channel Segment 17,Parent-95,,,,,,,,,,14-03-2025 18:05
76c0a9d6-ffcc-4dbd-8a13-17c9ca7b08dc,,Channel Segment 854,Parent-58,,,,,,,,,,14-03-2025 18:05
3920f6c3-8f9f-47d9-8fdb-ca1f829b95af,,Channel Segment 848,Parent-75,,,,,,,,,,14-03-2025 18:05
86156290-2c45-4dc2-aadd-06e79a89fb99,,Channel Segment 507,Parent-72,,,,,,,,,,14-03-2025 18:05
f058eecc-5789-454c-bc14-0a001a69f4fb,,Channel Segment 492,Parent-47,,,,,,,,,,14-03-2025 18:05
a3d2eeb5-adf5-4e17-8c3b-82354ec19114,,Channel Segment 229,Parent-16,,,,,,,,,,14-03-2025 18:05
9368e0fb-5e0d-4786-8224-c730d78889b2,,Channel Segment 403,Parent-19,,,,,,,,,,14-03-2025 18:05
122c2142-8851-473c-843d-e233a838451f,,Channel Segment 359,Parent-3,,,,,,,,,,14-03-2025 18:05
9864baf4-bcbb-4ff4-8a92-433ae1312abd,,Channel Segment 10,Parent-42,,,,,,,,,,14-03-2025 18:05
dd0d345a-5bb1-4448-9e1c-bcb807bff4fc,,Channel Segment 850,Parent-91,,,,,,,,,,14-03-2025 18:05
aadcf6bf-fd31-4a0f-8a72-8daeef54a125,,Channel Segment 556,Parent-9,,,,,,,,,,14-03-2025 18:05
02fd976f-3e35-47f1-b217-d1710be7884a,,Channel Segment 100,Parent-45,,,,,,,,,,14-03-2025 18:05
6474953e-6506-4cd0-b0dc-0d897bad4e93,,Channel Segment 622,Parent-12,,,,,,,,,,14-03-2025 18:05
091b1402-4cb8-458f-95b3-9a18da881a14,,Channel Segment 599,Parent-80,,,,,,,,,,14-03-2025 18:05
564a4ce9-9a9d-4a1a-87bc-6a475d3a8c8e,,Channel Segment 599,Parent-43,,,,,,,,,,14-03-2025 18:05
2130822b-e6d2-447b-82a5-5ebed8063861,,Channel Segment 19,Parent-25,,,,,,,,,,14-03-2025 18:05
698d0e4e-1f08-4d07-86bb-9253ba813e4e,,Channel Segment 198,Parent-57,,,,,,,,,,14-03-2025 18:05
6d633c1a-a016-4821-80e6-15da5a16ab67,,Channel Segment 355,Parent-32,,,,,,,,,,14-03-2025 18:05
3faa913d-3df1-4cc3-88c5-519c4898321f,,Channel Segment 244,Parent-43,,,,,,,,,,14-03-2025 18:05
ef79b8f8-eb55-4a81-a833-6e7d654d434e,,Channel Segment 683,Parent-8,,,,,,,,,,14-03-2025 18:05
3e0b9ac4-06a6-4592-a418-aacc8b339e7f,,Channel Segment 93,Parent-15,,,,,,,,,,14-03-2025 18:05
6739c74b-4dc7-41b5-8dc9-c47da3d76418,,Channel Segment 196,Parent-3,,,,,,,,,,14-03-2025 18:05
44193cc4-1fc0-49a2-92d5-cea7f301a0fe,,Channel Segment 71,Parent-90,,,,,,,,,,14-03-2025 18:05
e5f783c5-107d-4756-a972-d8874bf91652,,Channel Segment 497,Parent-78,,,,,,,,,,14-03-2025 18:05
bf41fae7-8564-4113-b586-fc05bddba33e,,Channel Segment 137,Parent-43,,,,,,,,,,14-03-2025 18:05
68dbb1c4-f829-48d3-b10c-68d7b7a8ae20,,Channel Segment 534,Parent-59,,,,,,,,,,14-03-2025 18:05
7c09f24c-5667-4d45-b70b-3b906f0af4e3,,Channel Segment 733,Parent-3,,,,,,,,,,14-03-2025 18:05
b6e68e0b-d5aa-4bd5-b26b-59847af4b7de,,Channel Segment 313,Parent-74,,,,,,,,,,14-03-2025 18:05
77205183-8225-4427-9730-c50b8e22fa63,,Channel Segment 82,Parent-31,,,,,,,,,,14-03-2025 18:05
daf9390c-f701-4649-982a-7c55a0e683d8,,Channel Segment 445,Parent-63,,,,,,,,,,14-03-2025 18:05
3e0273c7-3a8b-47c7-9ec0-1946ce24a4f5,,Channel Segment 442,Parent-28,,,,,,,,,,14-03-2025 18:05
7756319d-d2c4-48bb-a7ca-2028144af782,,Channel Segment 672,Parent-83,,,,,,,,,,14-03-2025 18:05
5c6bce8c-2e71-4de9-b010-680b29c79dbd,,Channel Segment 261,Parent-73,,,,,,,,,,14-03-2025 18:05
25f41d60-cd52-4eb8-b12c-b89e6f0eea03,,Channel Segment 257,Parent-52,,,,,,,,,,14-03-2025 18:05
bbb21059-4ff3-4739-ab4e-c3e482b89dca,,Channel Segment 365,Parent-50,,,,,,,,,,14-03-2025 18:05
c7662aec-0f61-471c-9d04-e3835e52e892,,Channel Segment 140,Parent-67,,,,,,,,,,14-03-2025 18:05
4d5f8e4e-9687-4b23-b4c8-84a504c1f701,,Channel Segment 61,Parent-99,,,,,,,,,,14-03-2025 18:05
89b67829-2d27-4b7f-9171-aaa3a135fadf,,Channel Segment 248,Parent-35,,,,,,,,,,14-03-2025 18:05
532bd9b3-9712-4c88-9b53-15e8dfd84a1a,,Channel Segment 570,Parent-67,,,,,,,,,,14-03-2025 18:05
30889dcd-7844-4f72-b1fa-7757ba8e46cf,,Channel Segment 281,Parent-79,,,,,,,,,,14-03-2025 18:05
cb180d4b-6c36-4174-bb5d-82f4128401dd,,Channel Segment 754,Parent-3,,,,,,,,,,14-03-2025 18:05
0dcccd50-ee1b-43fd-bf3c-b1544a47c604,,Channel Segment 993,Parent-49,,,,,,,,,,14-03-2025 18:05
01390213-8dfe-45fb-bb56-cabd9edc5781,,Channel Segment 429,Parent-91,,,,,,,,,,14-03-2025 18:05
a0b1b649-3d9c-41ee-a9b1-a73d3e106a25,,Channel Segment 619,Parent-8,,,,,,,,,,14-03-2025 18:05
85f0d8ad-9697-46a4-9d0b-502b128ec598,,Channel Segment 11,Parent-75,,,,,,,,,,14-03-2025 18:05
bdca5430-e9e6-458e-8e45-271bbcc6bbea,,Channel Segment 850,Parent-20,,,,,,,,,,14-03-2025 18:05
4a8d109e-b4fa-40bd-9624-6a084730309d,,Channel Segment 611,Parent-61,,,,,,,,,,14-03-2025 18:05
10882123-6a8b-4e6a-a9fd-fde8f61a3551,,Channel Segment 731,Parent-80,,,,,,,,,,14-03-2025 18:05
0ea21aab-a925-430a-bde2-140bc6a2a56c,,Channel Segment 376,Parent-25,,,,,,,,,,14-03-2025 18:05
e9aeec75-643e-457a-ab28-31ec8a4f1296,,Channel Segment 718,Parent-70,,,,,,,,,,14-03-2025 18:05
f0912ede-59c4-4f03-8717-efd1b739f045,,Channel Segment 872,Parent-23,,,,,,,,,,14-03-2025 18:05
b2728418-ce71-4842-b8e1-32a159508478,,Channel Segment 572,Parent-48,,,,,,,,,,14-03-2025 18:05
22fbba74-9474-4c10-a9d5-ebde63bb956e,,Channel Segment 158,Parent-73,,,,,,,,,,14-03-2025 18:05
497d2d43-7a48-4051-91ba-b878e0efcf05,,Channel Segment 263,Parent-75,,,,,,,,,,14-03-2025 18:05
126fd775-fa2e-49d7-a708-253e6d8ab495,,Channel Segment 108,Parent-49,,,,,,,,,,14-03-2025 18:05
34354922-4329-4f1d-8a62-12d144f7d0e9,,Channel Segment 596,Parent-68,,,,,,,,,,14-03-2025 18:05
244da13a-67fe-4b40-bb0c-9d666cfd979e,,Channel Segment 254,Parent-9,,,,,,,,,,14-03-2025 18:05
5c2d2209-8fe7-4435-a7b0-fa92c5f399be,,Channel Segment 260,Parent-92,,,,,,,,,,14-03-2025 18:05
aa0113e9-4493-4b30-adf5-5acc640dd1e9,,Channel Segment 585,Parent-88,,,,,,,,,,14-03-2025 18:05
03fa34de-b7b0-4937-badf-eba037f51f4a,,Channel Segment 561,Parent-14,,,,,,,,,,14-03-2025 18:05
c5119372-6f52-42bd-a610-a0db8e8f8a10,,Channel Segment 524,Parent-61,,,,,,,,,,14-03-2025 18:05
25d21d46-8c92-4f63-ba62-c695f02df68f,,Channel Segment 707,Parent-16,,,,,,,,,,14-03-2025 18:05
4c36effc-5af9-4fb3-bf17-88e2bbf7f801,,Channel Segment 346,Parent-4,,,,,,,,,,14-03-2025 18:05
494aa41f-33e1-48f7-a506-df9302d3ecba,,Channel Segment 326,Parent-1,,,,,,,,,,14-03-2025 18:05
dfc3f920-f6e7-456d-83c2-6ba7d334580f,,Channel Segment 243,Parent-16,,,,,,,,,,14-03-2025 18:05
3bb9359d-736c-42f6-a656-f19021eff113,,Channel Segment 650,Parent-32,,,,,,,,,,14-03-2025 18:05
321545ab-6f7d-4cbd-8e2e-52ec41d98f34,,Channel Segment 140,Parent-20,,,,,,,,,,14-03-2025 18:05
0876fec1-2aa8-4a8b-bb40-9946db769c41,,Channel Segment 169,Parent-14,,,,,,,,,,14-03-2025 18:05
790e9f0f-9bbc-4a4f-84b3-e725c794d210,,Channel Segment 446,Parent-1,,,,,,,,,,14-03-2025 18:05
58d7db3d-201b-4bef-beee-7f635e1882d1,,Channel Segment 259,Parent-59,,,,,,,,,,14-03-2025 18:05
05a89096-2a09-4e2f-ac55-8ecb4c4a283e,,Channel Segment 69,Parent-30,,,,,,,,,,14-03-2025 18:05
a08c96b0-0195-4da3-b406-08590c625c75,,Channel Segment 646,Parent-2,,,,,,,,,,14-03-2025 18:05
fffaf233-5afe-4cdd-9efa-0ebe73f8cf70,,Channel Segment 12,Parent-32,,,,,,,,,,14-03-2025 18:05
ccaf28d3-bd42-45f0-817b-9d46014a9faf,,Channel Segment 944,Parent-8,,,,,,,,,,14-03-2025 18:05
9f39c73d-5c61-4211-8e92-2653338d7313,,Channel Segment 8,Parent-59,,,,,,,,,,14-03-2025 18:05
73cc2915-cd52-4ab1-9899-3bd6c69e600f,,Channel Segment 623,Parent-72,,,,,,,,,,14-03-2025 18:05
26999c45-f22f-4ed1-baab-c15b4b27a085,,Channel Segment 370,Parent-5,,,,,,,,,,14-03-2025 18:05
2046d898-a748-4532-8418-09539b0ef6b0,,Channel Segment 106,Parent-47,,,,,,,,,,14-03-2025 18:05
caedd1e4-9103-4838-bc95-b021c179f373,,Channel Segment 746,Parent-70,,,,,,,,,,14-03-2025 18:05
fd12277c-7427-4607-a46c-18b273595c27,,Channel Segment 37,Parent-54,,,,,,,,,,14-03-2025 18:05
3e800edd-f872-4ccf-9031-7fee512a917d,,Channel Segment 22,Parent-65,,,,,,,,,,14-03-2025 18:05
d5d3706c-b973-44ba-b86e-2f8bbd6f577d,,Channel Segment 671,Parent-57,,,,,,,,,,14-03-2025 18:05
f0fe02f3-6d55-4c1a-b0fa-8a7db5cdb13f,,Channel Segment 259,Parent-36,,,,,,,,,,14-03-2025 18:05
e9bfd9fa-8f3b-4b4a-a025-b1b803bb7794,,Channel Segment 593,Parent-27,,,,,,,,,,14-03-2025 18:05
ef06429b-9ea0-4b7c-8888-32d7c2687ae2,,Channel Segment 899,Parent-87,,,,,,,,,,14-03-2025 18:05
fbaf190a-8d0c-4f4d-842d-b5d9845d3ae6,,Channel Segment 680,Parent-45,,,,,,,,,,14-03-2025 18:05
c1fac20e-43d9-4e37-9c3e-7d55e2582509,,Channel Segment 415,Parent-63,,,,,,,,,,14-03-2025 18:05
97a7cb00-aaeb-44dd-914c-9db0cea41067,,Channel Segment 832,Parent-6,,,,,,,,,,14-03-2025 18:05
cb8fca52-816f-492c-979a-df6bfe7dd4ab,,Channel Segment 968,Parent-66,,,,,,,,,,14-03-2025 18:05
22d3b572-c293-49dc-9682-a0e35e64cef4,,Channel Segment 515,Parent-37,,,,,,,,,,14-03-2025 18:05
61370730-1df4-43d3-84c6-0b51c5e13121,,Channel Segment 400,Parent-53,,,,,,,,,,14-03-2025 18:05
aaf0f48e-4ae6-4f5f-a9b9-1aa49928fc84,,Channel Segment 204,Parent-71,,,,,,,,,,14-03-2025 18:05
bdc7a9fe-f051-49f3-8189-14cb64c0b608,,Channel Segment 796,Parent-19,,,,,,,,,,14-03-2025 18:05
7d869a0f-436f-4ad6-a37d-22635b6b30ac,,Channel Segment 584,Parent-49,,,,,,,,,,14-03-2025 18:05
79d417fa-2e03-4e9c-8641-76716271242d,,Channel Segment 645,Parent-25,,,,,,,,,,14-03-2025 18:05
adc2dc75-e69d-48a8-804c-a64ab721ed2e,,Channel Segment 342,Parent-36,,,,,,,,,,14-03-2025 18:05
0ffa5308-2c0f-4b69-a7bd-a60dbddb9e69,,Channel Segment 914,Parent-15,,,,,,,,,,14-03-2025 18:05
88c61073-90d7-4a96-9c7f-ba2e63b42e23,,Channel Segment 157,Parent-67,,,,,,,,,,14-03-2025 18:05
e0f6e86f-96ca-4f27-9e5c-ae4cadd45ad9,,Channel Segment 388,Parent-33,,,,,,,,,,14-03-2025 18:05
916e19b9-292e-41cb-9b2b-3fce3b867559,,Channel Segment 681,Parent-92,,,,,,,,,,14-03-2025 18:05
f8291283-00f8-4120-9530-d4b9418b057e,,Channel Segment 557,Parent-88,,,,,,,,,,14-03-2025 18:05
27f258ad-60dc-459d-b18d-4f7ec5152b55,,Channel Segment 751,Parent-13,,,,,,,,,,14-03-2025 18:05
d31a2817-fcef-4b2d-b592-be4064ba66c3,,Channel Segment 92,Parent-8,,,,,,,,,,14-03-2025 18:05
954c3086-7a3e-42ea-bb99-fc351639e50a,,Channel Segment 291,Parent-45,,,,,,,,,,14-03-2025 18:05
1353310a-2ff2-4081-8bf8-2b10d02f82b5,,Channel Segment 920,Parent-20,,,,,,,,,,14-03-2025 18:05
feb56410-79a5-4791-917d-25edd9d64b0e,,Channel Segment 815,Parent-22,,,,,,,,,,14-03-2025 18:05
63387a35-99dd-41e0-bf0b-6cd7244641aa,,Channel Segment 114,Parent-35,,,,,,,,,,14-03-2025 18:05
8a4cd9fa-79db-4985-9e1d-91168cafaf3f,,Channel Segment 426,Parent-92,,,,,,,,,,14-03-2025 18:05
66594afd-db95-4312-b1bc-8013cc05e527,,Channel Segment 257,Parent-29,,,,,,,,,,14-03-2025 18:05
c17f924d-b198-49c8-bc9b-366f08ec3d71,,Channel Segment 170,Parent-3,,,,,,,,,,14-03-2025 18:05
c60a4ed6-9c07-4f1a-8da9-4622293c3ad5,,Channel Segment 323,Parent-40,,,,,,,,,,14-03-2025 18:05
9344a04c-3dd2-4165-83d0-36da43551a14,,Channel Segment 542,Parent-62,,,,,,,,,,14-03-2025 18:05
f64cd5b6-b7c8-478b-b6d3-c5e3d3d83dc7,,Channel Segment 624,Parent-76,,,,,,,,,,14-03-2025 18:05
2333f690-d579-4abc-a5ba-419876831e43,,Channel Segment 824,Parent-100,,,,,,,,,,14-03-2025 18:05
7731578a-ce81-4e1e-9541-caa045c41114,,Channel Segment 455,Parent-80,,,,,,,,,,14-03-2025 18:05
371e427d-5722-4970-8d28-175e92bffedb,,Channel Segment 992,Parent-26,,,,,,,,,,14-03-2025 18:05
97fdf2d4-4d26-42b7-9c4d-9485e3b884d4,,Channel Segment 321,Parent-5,,,,,,,,,,14-03-2025 18:05
e7a03553-cb76-4e66-9e35-27a65755f880,,Channel Segment 952,Parent-54,,,,,,,,,,14-03-2025 18:05
8c5bdf25-6740-486a-987b-ea1035bf2dd6,,Channel Segment 571,Parent-40,,,,,,,,,,14-03-2025 18:05
03095948-32af-484d-aad6-ac4ad099574c,,Channel Segment 343,Parent-34,,,,,,,,,,14-03-2025 18:05
cecd9184-1f1f-4175-a55c-c0e02450fc31,,Channel Segment 303,Parent-70,,,,,,,,,,14-03-2025 18:05
0a47924c-65bb-42d1-ac6f-ba8d3cc32177,,Channel Segment 727,Parent-91,,,,,,,,,,14-03-2025 18:05
c4bf305c-e9d2-4893-a457-7dd5ed3b2406,,Channel Segment 63,Parent-56,,,,,,,,,,14-03-2025 18:05
8fb5a29f-75c7-4413-ae99-54fd9c1a860e,,Channel Segment 349,Parent-78,,,,,,,,,,14-03-2025 18:05
be5fd671-7a2d-4923-aa22-768548827280,,Channel Segment 868,Parent-92,,,,,,,,,,14-03-2025 18:05
c0fe4997-1134-4a90-bf67-5bd801d94cfa,,Channel Segment 556,Parent-76,,,,,,,,,,14-03-2025 18:05
9c69e85b-3825-425d-a06a-3eaeb7d2b910,,Channel Segment 631,Parent-30,,,,,,,,,,14-03-2025 18:05
0258ffcb-388e-4816-8d44-b8def4323080,,Channel Segment 924,Parent-98,,,,,,,,,,14-03-2025 18:05
22549f8f-3104-427d-a160-001994159c05,,Channel Segment 696,Parent-66,,,,,,,,,,14-03-2025 18:05
8028f96c-b198-4a2e-8ad5-4d7342319b37,,Channel Segment 939,Parent-65,,,,,,,,,,14-03-2025 18:05
8bc5c4d6-9491-4e5c-ad57-e2367e012ce8,,Channel Segment 462,Parent-83,,,,,,,,,,14-03-2025 18:05
efd46b2d-0480-4cfe-9b7a-8329b816e20a,,Channel Segment 34,Parent-47,,,,,,,,,,14-03-2025 18:05
d3224a53-63d4-4d98-8e74-af8c97bf97cf,,Channel Segment 362,Parent-100,,,,,,,,,,14-03-2025 18:05
4d05ea5f-f05c-423c-8584-4e86fbf4d5c3,,Channel Segment 996,Parent-97,,,,,,,,,,14-03-2025 18:05
45a21ee4-65e6-40e9-8eaf-51c82873e492,,Channel Segment 922,Parent-59,,,,,,,,,,14-03-2025 18:05
2bd6354e-80e5-487e-a502-958272b6a24e,,Channel Segment 592,Parent-12,,,,,,,,,,14-03-2025 18:05
eeaa8d18-c9c3-424b-8d5a-dc408ae78e26,,Channel Segment 143,Parent-32,,,,,,,,,,14-03-2025 18:05
2a7230e2-eb56-4ddc-a6f9-be2e59f5d5c5,,Channel Segment 500,Parent-56,,,,,,,,,,14-03-2025 18:05
4816cc17-4cd3-41bf-942e-c91667f8cf8b,,Channel Segment 979,Parent-48,,,,,,,,,,14-03-2025 18:05
1c550391-f47c-4da1-84ad-24a21f4916e5,,Channel Segment 136,Parent-5,,,,,,,,,,14-03-2025 18:05
9181c8a8-094a-4079-8470-ed4bd355d561,,Channel Segment 701,Parent-4,,,,,,,,,,14-03-2025 18:05
f94cb3bc-2341-4606-b07c-ed156fdaefc5,,Channel Segment 578,Parent-61,,,,,,,,,,14-03-2025 18:05
7c2ee07b-4e43-4c9d-bbbe-a3387fffc944,,Channel Segment 614,Parent-43,,,,,,,,,,14-03-2025 18:05
8332bfd2-4bad-4ae0-adc2-6af395e12d57,,Channel Segment 867,Parent-37,,,,,,,,,,14-03-2025 18:05
c2495ce9-2ad6-4303-9a5b-68207b4959fd,,Channel Segment 190,Parent-97,,,,,,,,,,14-03-2025 18:05
a7310675-2a5f-46c8-bc22-da7286262a90,,Channel Segment 643,Parent-70,,,,,,,,,,14-03-2025 18:05
101bdff6-fdb2-46db-ac0a-33a1ee69da62,,Channel Segment 344,Parent-17,,,,,,,,,,14-03-2025 18:05
9464a337-b07b-414d-aed0-0c5971bc2a8d,,Channel Segment 830,Parent-69,,,,,,,,,,14-03-2025 18:05
6d80275e-fdb5-4f0e-9fa2-d2632c8b8e9f,,Channel Segment 607,Parent-16,,,,,,,,,,14-03-2025 18:05
9c09871a-5d77-4594-b1cf-c0da0a856103,,Channel Segment 610,Parent-4,,,,,,,,,,14-03-2025 18:05
ed5121f5-9ba7-4b05-ae5e-384d07d5f7da,,Channel Segment 579,Parent-41,,,,,,,,,,14-03-2025 18:05
665fbe43-ec36-4f49-82b9-596658676cc0,,Channel Segment 643,Parent-10,,,,,,,,,,14-03-2025 18:05
777619b8-cf60-4439-a4aa-becddedd194a,,Channel Segment 359,Parent-91,,,,,,,,,,14-03-2025 18:05
54954e2e-a85e-49ef-b266-2cfd0f47a0d0,,Channel Segment 185,Parent-66,,,,,,,,,,14-03-2025 18:05
