INVESTMENT_ID,CUSTOMER_ID,ASSET_CLASS,INVESTMENT_AMOUNT,CURRENT_VALUE,INVESTMENT_DATE,UPDATED_AT
5d11b8c9-930f-4d07-87e5-83186385d93c,af23a1f5-7d4a-4847-9784-c43efb899c0f,Mutual Fund,96857.68,26193.8,2022-02-20,2025-03-15 13:16:53
1ab9342d-10d1-4785-b84c-13c289911d4b,d682dd8e-8179-4ace-9f74-b33bf3ace6d2,ETF,3585.08,56550.79,2017-03-26,2025-03-15 13:16:53
ec8164a8-ac42-487d-a59a-5ebb130f5718,c8421e99-2256-44f5-8040-eeda7230cc04,Mutual Fund,34893.35,97694.4,2020-08-04,2025-03-15 13:16:53
8efb7d66-f82f-493e-a9b0-4126f67e2b64,3ae4fa6e-74ec-4884-a039-bc872e6fcdcf,Stock,25098.99,128616.11,2022-09-23,2025-03-15 13:16:53
f99021c0-fa65-4cf8-8e30-43679c2c3386,0a74a353-c4d4-401d-b7d6-a790211f34d0,Mutual Fund,25842.43,115930.33,2022-02-19,2025-03-15 13:16:53
686f2139-a8d3-4168-b11a-e2e799192113,789abcac-04b3-421e-bfae-7534713876c0,Real Estate,23896.73,63372.17,2017-11-07,2025-03-15 13:16:53
7f4b4151-9629-4787-bd9a-3c8e691c9eef,65207a50-0ddf-44cd-b7cd-a91fe61902e0,Mutual Fund,40622.17,9535.11,2016-08-17,2025-03-15 13:16:53
d6249f2e-f99b-4bdc-92c9-c90c8bfcfa5d,c2cb2fe0-59be-4421-87fd-f5075c90f531,Bond,28638.85,49607.25,2018-12-29,2025-03-15 13:16:53
cd0d6f1f-368f-4d84-81e0-c3bee4a5230a,e86b814e-67eb-40ee-b11e-de44ddea7a4d,Mutual Fund,58247.2,149461.25,2021-03-06,2025-03-15 13:16:53
ec7b2afe-76d5-484e-80ae-96cdfc32b8f3,2fa16fd2-23a8-4246-8523-7d5047fcfc7e,Real Estate,80170.99,119734.85,2020-10-31,2025-03-15 13:16:53
096d84b0-d9e4-4898-af49-1292a71d9005,5eafbaf3-c3aa-4e36-aee8-2cf074dab6b2,Stock,82230.16,104783.87,2015-02-06,2025-03-15 13:16:53
2a6c6a61-749e-41bd-a926-bc1b8ed7e1be,f6acf8cd-f299-4d7b-9aee-a98194344a61,Mutual Fund,79619.51,75605.96,2020-01-08,2025-03-15 13:16:53
e576ca45-1d22-4705-8494-20ccc3be35d8,87753a87-0713-46ba-96a3-fbd101afd948,ETF,48690.63,100933.88,2020-03-11,2025-03-15 13:16:53
76487bd2-cf1a-461c-bd74-1b7f9311c2ec,6afb1be7-40bf-4a67-ac25-bf48f222ea68,Bond,42593.33,109078.22,2020-10-13,2025-03-15 13:16:53
a5cac761-13c1-4fd6-8f58-1c7224e6c20d,603b928e-218c-4994-87e1-062822e1a530,Mutual Fund,18063.72,77312.05,2022-07-29,2025-03-15 13:16:53
022e418b-722f-4a30-8dbb-551db8f4190f,ea1e32bd-c0a4-4f1b-8788-cc4e583bd247,Real Estate,39052.4,59504.83,2015-12-20,2025-03-15 13:16:53
952eaf10-6679-4eff-903d-750c4603aed2,37372a07-6a8f-4bc0-a7ea-d80b471c0a64,ETF,72089.97,6064.25,2021-06-27,2025-03-15 13:16:53
85ff3ee3-9ab9-4c6d-a2cf-b3486bd476e9,ea2b6988-2761-41a0-a085-5828a73e3d6a,Crypto,96189.11,89224.92,2015-09-17,2025-03-15 13:16:53
fea351d7-e90b-4bbf-9848-53efe56f40fd,62e36435-a0c9-49b0-93a9-85b710dd29fc,Bond,64316.97,3070.79,2023-01-30,2025-03-15 13:16:53
288e5a09-fde8-49e0-a940-218847851950,300c7cb9-44e1-458f-925b-2e2e40a56122,Real Estate,80870.1,118309.36,2018-10-26,2025-03-15 13:16:53
2223078a-519b-4807-b6d9-471962520eae,cd8cc047-2d89-4291-8da0-5602a256e713,Stock,79802.48,48894.49,2019-05-07,2025-03-15 13:16:53
f06101f9-f416-4f92-826e-0ce1e31ba7c9,a0348a04-cf93-45fe-a83e-415c67303677,Bond,99753.36,112596.88,2020-08-14,2025-03-15 13:16:53
c28e0d68-3a0c-4f62-9b53-b51904cdc24e,cc2bfbcf-9d98-44e1-b515-f294ea3a0d6b,Bond,29616.31,64322.55,2015-04-03,2025-03-15 13:16:53
1fd331eb-36e2-4034-887c-8056708120bd,e0d7942d-b332-4be4-81cd-5c582d3ee79d,Real Estate,35709.38,15011.96,2016-01-12,2025-03-15 13:16:53
69bd636c-7c64-40f8-a205-24260f7f2af7,63e2ba9b-6e93-4a67-8fc3-6c5d79e72424,Mutual Fund,70980.06,18643.19,2021-12-27,2025-03-15 13:16:53
668d0399-5ba8-49a0-9ca6-6b518597d3b6,24641896-8b99-4669-ba90-d1e6bcb20174,Stock,29940.92,80140.41,2015-01-20,2025-03-15 13:16:53
7fe8da75-7f49-4435-b776-434d224f95c0,7e6c2cd1-6aa5-4af2-b199-5b3809819fb0,Stock,97607.35,91235.32,2016-05-22,2025-03-15 13:16:53
b9dd3dc0-a55c-4bf7-94f3-3a1da4587900,4d7fcb19-bf2f-4aa0-a6b1-72551de22c12,Mutual Fund,34182.21,56445.58,2015-06-23,2025-03-15 13:16:53
751f76db-a7d5-47bf-9156-b59d331ac133,161279c1-3ff4-4142-a1ce-4ef9b0f67e80,Crypto,27094.67,104899.65,2020-10-16,2025-03-15 13:16:53
c0ed15ca-3db3-4cb0-8466-54be8b5db748,e5d7d32d-c6f9-438e-ae64-12830e0537d8,Bond,26998.36,145501.89,2019-08-05,2025-03-15 13:16:53
87391c47-55a8-4e53-92b7-b79e9866c545,28466721-4892-483a-9511-6f153b5245f8,Real Estate,34512.92,112206.34,2020-10-08,2025-03-15 13:16:53
5f037bac-16d1-4d40-810e-030460ca1b20,4f298abb-696a-4148-a959-d853f381ee2d,Mutual Fund,54960.9,65930.27,2015-07-18,2025-03-15 13:16:53
c7248ddb-2517-4b48-ad94-5973afa0fe61,2d629d9d-a799-4fb5-b9e1-bd13f92c6151,Bond,92995.39,20608.89,2019-04-25,2025-03-15 13:16:53
b5fe64a7-93f9-4360-82eb-68ceef567c8a,d8a985ca-5b92-4e24-801f-e19748be2ada,Stock,47781.2,114570.41,2022-09-26,2025-03-15 13:16:53
0a2ac0b1-a0c1-4cd7-8155-259d5a3c520d,fac2934e-d446-45b3-9c0c-805499324f2b,Real Estate,49397.95,11817.47,2022-03-13,2025-03-15 13:16:53
df98c49c-069e-4484-88b0-c1e38e79c046,4178d40f-dd3a-436b-b8fc-9221be23843c,Stock,51591.94,95111.78,2022-12-16,2025-03-15 13:16:53
3c29bc8e-71df-478f-b9ac-92f015e2cc46,ccf95791-8321-4490-a843-997a7630e61a,Stock,50928.11,2966.68,2020-01-26,2025-03-15 13:16:53
a4ea4a35-3f42-42e0-876e-25505da0b2b9,4aac67fa-b05b-46f3-acb3-3cb43751b73f,Stock,3374.73,139110.18,2020-04-28,2025-03-15 13:16:53
9f4fbd5f-c6fb-4de2-96f0-fc53f33ccf47,f48386cf-568e-459c-9334-48be3b24a838,Crypto,65629.21,42053.9,2018-05-27,2025-03-15 13:16:53
94ae59ea-52ed-4039-b1e3-b1d3c94b7c2d,6c8c8b13-8e1b-4ec5-9d81-9e21840c9f29,Bond,3186.24,107527.4,2018-10-19,2025-03-15 13:16:53
77b1c75f-e492-469c-a882-204c64843842,853179fd-0e5f-431e-bbce-a17ce4aacb91,Stock,1750.91,14352.35,2020-07-07,2025-03-15 13:16:53
0e54c393-7c0c-4dce-9226-c22c566efc6d,04a52442-f0db-4725-8866-5507f77f9550,Bond,90101.6,148846.54,2020-12-10,2025-03-15 13:16:53
ea842e88-66d4-4b56-9532-9c61c3aa8a9e,024dc3bd-4968-4d70-858f-63a61b293571,Mutual Fund,73642.78,33365.84,2023-12-31,2025-03-15 13:16:53
344c02a0-34ef-4ec1-ae51-a4b8bb2824a5,542d5354-fe4d-4f73-a65e-13a9f5bdb8d6,Real Estate,46184.52,114059.45,2017-10-07,2025-03-15 13:16:53
4f187c5c-a3aa-443c-9882-3c636f375199,ade8de28-b854-4205-8da7-1af862a6f797,Bond,69878.32,65352.42,2019-12-26,2025-03-15 13:16:53
80f36752-d70c-414a-9146-552682d2cedd,80c92410-5243-4de9-8d2c-8b49d87c1de0,Bond,39973.51,118162.18,2018-11-01,2025-03-15 13:16:53
ac0442eb-2255-4a49-81d4-3e5f0303ce31,bc0bc380-01de-4598-8d67-e7c0df1e961f,Mutual Fund,66456.3,58538.75,2018-08-11,2025-03-15 13:16:53
d2b5e0f5-1e87-4bcf-8acb-c3ecf28eeafe,0e45a069-b7ef-4e85-9e2a-bb731c858b92,Crypto,95589.83,59901.83,2015-09-19,2025-03-15 13:16:53
bbaa7912-9204-49ad-9faf-96ff6afed795,c35961a0-953a-4b3c-b388-748dd965adab,Crypto,41404.78,44549.97,2023-09-16,2025-03-15 13:16:53
3d056908-cba1-4f2d-9b65-6a391a9a9bf6,0fab4941-981f-46f8-a9f1-2bfc110ea0f7,Real Estate,40136.07,3842.18,2015-12-11,2025-03-15 13:16:53
2aa3cd9f-838f-4966-9f34-e86207067d57,d67cb0b4-c8d8-441b-abb2-8e06fb8cdff2,ETF,22802.03,26823.91,2015-04-02,2025-03-15 13:16:53
a94fbb73-efb7-4cc7-a0d8-422cc1b01b55,e9a4fae2-ccc8-4117-9e88-d81c83275cf1,ETF,69694.77,31203.71,2017-01-22,2025-03-15 13:16:53
45c0cbac-6f05-4ec6-95cc-c6a777b86b90,475a1643-e944-46d3-8817-645fefcf4327,ETF,55252.78,77814.64,2019-02-25,2025-03-15 13:16:53
b373b55b-4489-4bd4-906d-3f1bf12276db,5e070eda-9bcd-4156-9ebf-ca7f382af336,ETF,35959.47,17140.47,2020-07-07,2025-03-15 13:16:53
d6b3e477-8d34-4c65-a8ad-fbe2f75c170e,f22d83e4-01ba-426b-825c-7691fa4ed1ce,Mutual Fund,16720.11,68547.04,2015-06-01,2025-03-15 13:16:53
6a90b69d-c57e-4b9e-b5de-0e118a9efa47,6b342baf-a7ea-40c9-b7c6-167f2b0d2277,Mutual Fund,8360.27,113108.5,2015-11-11,2025-03-15 13:16:53
72ab2eef-9201-4f03-b8b8-3fd82c360000,0fa4f5ca-f1fb-41c7-b6e5-1871a8f1875e,ETF,73414.36,28407.43,2017-03-01,2025-03-15 13:16:53
9e1f53a8-c110-47f3-b543-a9e16e48eee9,4fc5ee8b-b300-4d58-aa06-732c4e97c9ce,ETF,82181.67,140163.01,2022-10-08,2025-03-15 13:16:53
6e9a24c9-7c50-43cb-9857-0de01e357d3e,fb2d0a5d-5e31-4bd5-890a-98d2e5852ee0,ETF,8579.05,72051.72,2018-02-19,2025-03-15 13:16:53
4950240c-ed46-462c-a7b8-2e1169d14598,73f01bfc-69b2-48a1-a2fa-44ef86d78204,Crypto,44840.23,102597.62,2015-01-19,2025-03-15 13:16:53
1a49d4a6-489c-40f2-bdee-87b38705d672,4892e665-467d-4e0c-8f9b-d0567688fa53,Stock,81211.4,62645.87,2020-02-18,2025-03-15 13:16:53
9e6686ca-b9a5-412d-91b8-cd1547a3f6f4,6412aadb-b266-4128-8cef-16152d37d43c,ETF,27182.81,89134.27,2021-09-23,2025-03-15 13:16:53
4c40f303-39d1-45a0-8457-f35dae9a7853,2ad42394-022b-4c4e-b4cc-f057967f056c,ETF,6890.77,71249.78,2018-10-21,2025-03-15 13:16:53
23048ac7-b6d3-4234-93e5-2584bfcaf089,9dd9b96d-937d-476b-9633-0af54c33e6b0,Mutual Fund,51693.65,42879.58,2018-08-05,2025-03-15 13:16:53
976eff42-a12b-4f1c-86d9-e6a8efd6229c,585766dd-b397-4cf7-a7fc-bf8fd2fa1fa9,ETF,66371.97,66859.88,2016-04-11,2025-03-15 13:16:53
3a415de3-26b6-4910-aff9-139a4d10c6fc,521253b7-cf91-4726-879e-bf3288f8f89f,Bond,30628.06,3737.4,2023-09-02,2025-03-15 13:16:53
bbb37998-a156-43a7-a260-3826e9af4337,3130b6ae-c38b-400a-a03d-21c6b1b94182,ETF,45092.62,73253.41,2021-07-18,2025-03-15 13:16:53
0242995b-a1ee-42eb-90c8-7166b3d5d7f9,1ef3bb77-49fe-43d2-94af-c2db75b16fc2,Mutual Fund,40659.66,4012.49,2023-07-09,2025-03-15 13:16:53
c4a86dcb-80fe-4203-9c59-58650075b611,4f9fbbc8-62c8-4254-9019-d73231819e0d,ETF,27946.41,124820.45,2018-01-25,2025-03-15 13:16:53
f4bb6f05-a696-4cd3-823b-94d4b6cd995f,1a02669b-4ce1-4859-9312-0a4273e054d6,Stock,68818.57,115448.74,2015-06-30,2025-03-15 13:16:53
1bfb6a0e-fa78-431e-8949-af8dfddaa52c,75c9b474-dfc2-4a4d-9562-3f0e1b9056e8,Crypto,56591.81,44056.82,2023-03-31,2025-03-15 13:16:53
f823e9c1-d1c7-482f-9cd3-ddc525e0a316,e1089bd0-1022-4a4b-b7e8-2a11a1a07710,Stock,9028.61,50347.36,2022-02-25,2025-03-15 13:16:53
682d7170-efcb-4347-8958-5dfcecaa6725,e683138b-5e9f-4355-9a24-0d13198a97d3,Stock,20057.44,15323.01,2016-01-28,2025-03-15 13:16:53
618d001d-ffa2-455f-811c-abe4a4826535,233a1c49-408d-4ebe-ba23-eaea7c95a7df,Mutual Fund,28833.68,8871.74,2018-10-07,2025-03-15 13:16:53
b9559b87-24ab-4675-86ce-98562441ff8c,083a83f6-bd3f-4e6b-8c36-5a6365857fb9,Real Estate,22007.34,100790.01,2021-11-22,2025-03-15 13:16:53
9230c055-28d9-484d-b92a-14fa1e57c801,098e5702-adb3-4773-82c0-5d32629efa77,Crypto,11352.35,72469.61,2019-04-05,2025-03-15 13:16:53
15a37146-d0c7-4d37-8eaf-b1e7f9bfe57d,5dd1e37e-82e6-4900-b109-788320a29510,ETF,10966.31,85478.6,2017-12-02,2025-03-15 13:16:53
a6b85a5f-6c47-4919-bbbe-fb5c240a92fb,1d143ac9-c646-4d95-af30-251af30c7e71,Real Estate,72551.92,113819.74,2020-02-29,2025-03-15 13:16:53
a9631ea9-32a1-40bf-97da-753cc05760b2,2d3026d6-9fef-4df0-af33-307640545eca,Mutual Fund,9716.3,148083.35,2019-02-17,2025-03-15 13:16:53
f0881327-7a71-4e9a-b1f8-46674eb6fd2c,53496692-ab94-4470-bf9c-629b784746ff,Stock,6867.37,45106.8,2016-08-25,2025-03-15 13:16:53
d09635b8-cb22-430e-9241-2ef3e38e9c4e,ae6f7c8d-b6ad-48e5-9bd8-efcd4c512495,Crypto,3717.5,81008.08,2021-08-12,2025-03-15 13:16:53
787e6a30-cf27-4a91-859a-7191a42c6dc8,cc9de671-d4b1-449a-b6c4-79fc117c3fc5,Bond,14605.4,76096.81,2018-03-31,2025-03-15 13:16:53
d709a4fa-bebb-4cda-8ca2-f0bc37706f2c,237f5ba8-4a2e-438e-89c2-092f94f4d240,Crypto,18900.1,45163.28,2017-12-05,2025-03-15 13:16:53
6e7e7003-cc6f-4f21-a04d-f8ab88ac8601,fbcaf097-3c03-4e38-ab8b-a52d7c020b7d,Stock,82869.54,59164.35,2019-04-15,2025-03-15 13:16:53
c5e2e47b-2ff2-49fd-b63a-9bbd783dc333,75a4ba71-50af-4df1-bb9a-d7fb19dffa28,Bond,8129.83,75890.93,2023-10-10,2025-03-15 13:16:53
1cbba5b6-12af-4b26-b2d5-510d14f8b7a4,546683e9-c3f0-4418-9df0-84a44f7b41a7,Mutual Fund,76251.23,25565.48,2020-09-20,2025-03-15 13:16:53
633f71ba-e658-4b35-a8c7-bbdefa980199,daf90298-887f-47ca-867c-0771c3c18108,Mutual Fund,24486.67,103715.18,2017-03-30,2025-03-15 13:16:53
b068d31b-f305-46d6-9c7a-ce3955e376ea,2c4b94bc-f237-462b-9445-ed90793c0334,Real Estate,68462.39,49404.81,2022-06-05,2025-03-15 13:16:53
035df7f7-038a-4bf2-b4ab-9beddba97c52,4f096053-de49-46f4-b0a9-b8d3d302fb0b,Crypto,77431.57,37298.8,2018-07-31,2025-03-15 13:16:53
3f1878f5-9b6c-4d3e-bc59-e26fc408a288,32c80a80-9a55-47b8-bbc4-4f63c49d5cf4,Real Estate,98331.6,113271.14,2018-04-01,2025-03-15 13:16:53
422e3194-0b89-4df2-a591-0e065d765641,9a135380-d771-4753-ae6c-d95550d2d5e4,Stock,62821.01,110110.05,2019-05-20,2025-03-15 13:16:53
67773057-b9d4-4fd3-9988-ef0bfdea4cc2,10a1ac28-4455-4345-8469-ba766788acf2,ETF,40831.66,135533.44,2016-07-06,2025-03-15 13:16:53
0f8ea206-822e-47d1-9e5c-264d7b2952b2,bf3a68fb-cfba-415c-8bef-6b314775bbe8,ETF,58408.34,39647.75,2018-01-07,2025-03-15 13:16:53
508fac03-4298-4644-9f03-d8038b66c6f4,35ee0353-b9cd-47cb-b760-5626cb3899f5,Stock,36282.72,68535.71,2023-06-13,2025-03-15 13:16:53
9cb44634-bef6-43df-9953-6662bd935657,40bf82dc-26bd-4f48-b17c-03a41b83cae0,ETF,14078.84,42870.69,2023-04-11,2025-03-15 13:16:53
25e8e064-c3ee-41a6-a0fe-3c19266964f5,143973e1-2fc3-4a87-9c03-77b88a95a740,Mutual Fund,49518.37,72310.58,2018-02-24,2025-03-15 13:16:53
381f898e-33d4-49cc-8538-f12c289636e2,e79285e3-c1b7-4a6a-8ab8-ae1cd75ef69f,Crypto,5719.65,55863.38,2021-05-19,2025-03-15 13:16:53
ebf035f1-028d-4aa4-8f2a-9a54a958055e,5dc19764-b66d-44a3-b8be-a90df6f12376,ETF,52216.46,35291.63,2016-04-06,2025-03-15 13:16:53
ddf47b6b-54ba-49af-a274-321e0657d2f3,58f0a5c8-8a70-41c3-b64f-ffe7ebf31823,ETF,45305.82,85221.57,2020-02-24,2025-03-15 13:16:53
ffc186d7-d3e2-4c16-a78f-f13226395390,58a829b3-89ce-4baf-9c3c-6769b072c3a8,Mutual Fund,70623.6,109796.68,2016-01-01,2025-03-15 13:16:53
99a0e9ba-951f-46b4-aece-046c3dfedacf,583e3d75-9a1b-4f8b-8c70-93b879e21c96,Mutual Fund,54969.86,113506.14,2021-02-21,2025-03-15 13:16:53
b1fd3f07-b58e-47f3-9aa1-1e187cafb352,c969788b-c907-4b27-a387-f4048335d17b,ETF,34887.2,73828.99,2023-07-02,2025-03-15 13:16:53
9ab384f2-8038-44c6-b3ed-46dad1459a33,426f7af2-4a38-4bd0-9fc6-60857cd8bb29,ETF,3346.97,35632.91,2023-10-28,2025-03-15 13:16:53
22efda39-5e27-4616-9a67-091173ce4e18,d1b5475f-8c72-4982-80b0-b4df7c984f3d,Mutual Fund,66096.97,131785.35,2022-11-16,2025-03-15 13:16:53
0af02fdc-3af7-472a-b04e-2e937a30a120,02b765e6-c1b0-4d1f-8c2f-99700581139a,Mutual Fund,49826.0,75476.85,2023-10-26,2025-03-15 13:16:53
7cf89247-d88d-497e-8410-4c9f59edf1a2,930b7382-6063-4db4-9bcc-e3c5ad7b5dcd,Mutual Fund,68545.84,107209.48,2017-08-31,2025-03-15 13:16:53
43cd0b52-7926-4e30-b5a5-8a7a9b7342ba,72f97c62-e47d-4ee7-942a-a1758ca6faf9,Real Estate,44720.04,17594.43,2020-12-09,2025-03-15 13:16:53
7f7238a8-a013-4bec-a8a9-6547b5b91c81,35757dfa-7792-4a5e-9731-caa59fe0da56,Real Estate,53414.63,129228.67,2021-06-26,2025-03-15 13:16:53
17dce253-1480-4f09-b3c3-d472cf70831a,dc5603b2-246f-413c-9e14-513b69964123,ETF,86076.76,139634.66,2020-12-19,2025-03-15 13:16:53
2c6a1a79-e741-4fe4-aba3-c571df2314b2,d7e169e2-36ba-45d1-87aa-4b9773f91361,Mutual Fund,34956.28,88551.31,2015-01-08,2025-03-15 13:16:53
95ec17d4-99c2-4726-a40f-ea203ebadd2c,34a91a77-7fb9-414f-b5b8-d0ce5271e181,Stock,23277.2,114083.22,2018-03-26,2025-03-15 13:16:53
1cff790b-1683-416a-b368-e57741e20da1,9bb7a1ab-807f-4f64-8ec4-8ae7a65a2972,Mutual Fund,26843.88,9452.07,2022-01-05,2025-03-15 13:16:53
06bfe226-5d09-4bee-a512-4c7bae7f2b1b,ecddc1b0-3461-4b67-9a23-730f5e94afb3,Crypto,53386.06,71268.34,2018-06-20,2025-03-15 13:16:53
4c7dc46c-58fb-4813-8d12-9c809063ac6e,5e0d9975-9dfc-44d6-ae22-23dd15db9428,Real Estate,32998.4,68980.11,2019-10-10,2025-03-15 13:16:53
341f14e7-eb3f-4f44-995c-b8ee1187add1,7127916f-6dbb-4525-8c28-ed38b530809a,Stock,91618.37,11684.51,2016-05-16,2025-03-15 13:16:53
33ca8120-6f3b-460e-93e4-293eb07e1ac3,3b6df97e-dd36-421a-8f41-aeb42a0dade5,Mutual Fund,94709.63,41570.34,2016-04-08,2025-03-15 13:16:53
db3b60c6-1a2d-48f4-8791-a0ababb61f06,0f8b5426-0996-41b7-a9a3-26e6a93c91a1,ETF,66217.7,81922.49,2016-08-10,2025-03-15 13:16:53
d2ea2daf-875e-4421-9a33-a13b68b3546c,11e18d60-3511-4b5f-9bfd-e0bb153e4ca8,Real Estate,40645.3,52340.53,2018-03-07,2025-03-15 13:16:53
74b13353-a091-475c-8b95-ded35921d0e1,716f678f-df72-4fd0-9499-36aa762842fa,Stock,8541.22,103758.29,2019-06-11,2025-03-15 13:16:53
5f93022d-53ce-46f9-aeac-0964e1fb1cf4,a13053a3-9cd0-4e62-a286-2d5f6c8a9688,Real Estate,41537.78,138612.78,2020-02-20,2025-03-15 13:16:53
a77ef68e-e958-43fc-8c10-24840f2c1b70,cd502429-c54c-4ec5-898a-3afe5b5669f9,Bond,54607.74,11692.58,2023-08-20,2025-03-15 13:16:53
81acbd15-8865-4089-bcc9-c723a3636344,15a685ed-4268-4afa-b0ff-2cddea4bcef8,Crypto,80300.2,146551.35,2023-01-03,2025-03-15 13:16:53
39e79bfc-7c7a-48cd-8795-4694da33155b,9722c985-b16f-418f-9f1b-1a598cbf4718,Crypto,47505.74,94712.75,2019-05-24,2025-03-15 13:16:53
15f08c67-14ba-4ef9-a28f-68b6c624e47d,35dadff5-d110-44c9-93d6-2a995e31a1e2,Stock,57904.13,4263.78,2021-01-16,2025-03-15 13:16:53
d181ed9a-607f-4be3-bb33-56e89c0f543a,afc686c0-28f7-4365-ab21-54e3dd5e5e4f,Mutual Fund,30134.68,146076.62,2022-11-19,2025-03-15 13:16:53
e8ecd372-9c57-48b8-be1b-34ca393cf41a,ca7815b9-d90b-410e-94c7-0899b27e023e,Crypto,93655.24,120264.39,2016-04-08,2025-03-15 13:16:53
1c1b14b9-cab3-46bb-a862-d80fd39e1661,da03439f-814b-4f42-a9e5-5d1b4ce6e5eb,Real Estate,74166.78,120169.0,2015-03-07,2025-03-15 13:16:53
3b5ca321-e79a-48fa-b134-d66df00c4aef,5b068293-2ba2-44a5-b021-e59dd2736f08,Stock,10433.9,146209.49,2017-11-28,2025-03-15 13:16:53
e1a86b7a-2b20-44f4-8716-a169598f4c28,33c78749-09c6-4def-bfbb-64c1de3ab159,Bond,99594.15,140474.58,2019-05-29,2025-03-15 13:16:53
df6cc78e-75c0-4504-8dd3-c15edbe11c61,6ca97d58-f694-4e16-ab1a-85360b6ba808,Stock,77268.58,57471.0,2017-05-10,2025-03-15 13:16:53
7e8377b3-abde-4073-b616-47674ae501dc,83a742cc-b8c6-4358-9150-c5da987a9a14,ETF,68192.24,58470.58,2023-01-02,2025-03-15 13:16:53
d8ff1372-b518-4687-909a-871a997b32fd,7cdcdec7-8f7f-4d4f-963e-bbcaad5fcfa8,Mutual Fund,86081.61,3537.19,2018-04-07,2025-03-15 13:16:53
c27941ba-0ed4-4b4e-95ea-6996fa36f6da,26ee8555-46a4-4fc6-94e7-5079ae8076bd,ETF,62348.29,105091.55,2019-09-11,2025-03-15 13:16:53
479f8427-60e7-416b-b3b2-bd42714d8e1f,8ae076e2-824a-40cb-a33d-f4d9cd116efa,Real Estate,21522.9,36801.91,2016-10-13,2025-03-15 13:16:53
351dd89b-396f-4b43-a9a2-3ee172f48002,256dff1f-426c-41be-acb1-2cec4375e7b9,ETF,69997.37,64518.4,2015-10-12,2025-03-15 13:16:53
5ae4c107-7d93-43f9-94f3-b152664f5b98,18016934-e3f1-4cbd-97ac-877dd50bec0a,Crypto,23492.58,73216.52,2022-01-04,2025-03-15 13:16:53
eef03dbf-d155-4edd-89a0-984daf27fb00,374c5ced-afd2-43be-91ee-70cf960ee349,Real Estate,25229.1,62334.03,2020-11-15,2025-03-15 13:16:53
0dd2b704-5b38-4f85-8351-e52a58a727cf,4bf65191-bf81-4e32-b2bf-3c01ae613217,ETF,2949.61,44226.86,2019-07-18,2025-03-15 13:16:53
82b8b52c-eb9b-43ef-9dd7-d73c020eb6f7,4e4c298d-8abb-40a4-b366-b84ce41da6af,ETF,58976.66,86134.71,2022-08-17,2025-03-15 13:16:53
730f3b7a-00ac-422e-9afd-a4e15320cddd,e7937634-67d8-4620-b3ec-8dd23e097055,Bond,97105.22,58794.81,2023-05-05,2025-03-15 13:16:53
a1adc9e1-1bef-41e1-a1d3-8c606a274b56,dd23a31c-03b6-460b-ab8c-be470459ceb9,Stock,49990.36,132852.81,2016-12-03,2025-03-15 13:16:53
5d3dda5a-ae79-4561-a8bb-3d262a79b57f,db0e402c-5a75-44dd-80c4-816081d10bf4,Real Estate,39253.3,89240.89,2016-07-05,2025-03-15 13:16:53
a2cad57d-2a9f-46e7-ba4a-cfd32cf2a70f,b1dfcd3e-d1cd-4f0c-b559-21efba49d98e,Crypto,54162.49,19469.87,2020-06-15,2025-03-15 13:16:53
0896e941-3c13-4ac8-82cd-be1d8e6037c6,192ec686-4a75-41b5-9c65-17e89180b451,Real Estate,93330.92,115910.13,2022-02-17,2025-03-15 13:16:53
aa296014-c7df-4e9d-a97e-fd42b8df5e2c,07d02f79-76cf-447c-8058-514b22e99ad6,Stock,18356.65,58090.81,2016-02-02,2025-03-15 13:16:53
a342ac0f-802a-4f7b-8bd6-cf7c1e2d753f,56f38ae1-4a15-4075-ab17-e98bbe13d238,Stock,84745.93,86036.79,2015-01-08,2025-03-15 13:16:53
a9a7bdad-edc2-407a-86a6-a2aea6ec9788,a034b0f4-e35a-4825-b1bc-1a2bb0b99d81,Stock,60171.48,9291.05,2020-03-28,2025-03-15 13:16:53
dfc8fc43-48ac-4478-9689-2100e6cd5187,7f174a33-58e6-449f-93d6-58308a5224b6,Bond,64802.43,50518.92,2023-09-16,2025-03-15 13:16:53
6dd64326-7a47-46c3-b48c-7c04138a3961,82c6456b-ff84-4e86-8c1c-ba93cc25f9ca,ETF,20461.15,112435.32,2016-07-29,2025-03-15 13:16:53
1c274758-d734-4f52-bdc5-3c11426ea6e1,3d8cde54-1abe-4615-8489-445a2fb41407,Stock,12076.84,98809.16,2023-01-11,2025-03-15 13:16:53
736ba349-815a-4970-b4df-1706d1c91b36,14dd689f-07fe-4421-84da-f85bd9146328,Stock,2337.94,61633.1,2022-02-03,2025-03-15 13:16:53
4a85b3dc-04c5-48cc-9f07-a2c228eee690,2189b547-07f1-4bb2-af0c-0c37d9dad99c,Bond,40592.75,89503.61,2016-04-08,2025-03-15 13:16:53
04646326-f430-4512-a310-3649fe42d323,f563dff1-61db-4488-a35f-00d778829640,Real Estate,46213.18,19115.72,2018-09-26,2025-03-15 13:16:53
6c0b5b5f-bcb5-4d08-8684-5f4fa4b0954d,7442c29e-5b0d-4274-90b7-ef7ec9028c35,Mutual Fund,54526.58,132263.47,2018-08-17,2025-03-15 13:16:53
7c57cd58-8f66-4504-8a84-13b0e9365c50,3dc4d137-3ec5-47fb-8894-6ac69c669b3d,Bond,3917.55,7871.62,2019-06-30,2025-03-15 13:16:53
